a,b,c,y
501.2556946481145,296.1381705347228,460.7075893892609,775.8619062059938
708.273017761373,-382.4021914345557,889.8963958354793,934.7863060386591
773.0196228479081,-360.62232914144386,645.3989846547599,722.7610277000074
962.8073063216029,471.40216017263856,-650.786377436729,-94.14952857654211
-711.1690266722708,572.8909470735459,-578.4897645844246,-529.1006332717419
-183.4745640374142,-309.1590175895569,713.9134915063817,498.1757946991318
135.02402859283256,-407.8350559651765,-480.03861836545457,-638.9481368170985
750.9332676121578,50.502731086247195,655.2066608032378,930.7691155504141
-273.66261664242813,266.67181080018645,221.04830843905484,263.16334162500533
737.7603447619622,735.0788277173094,986.7597000020044,1600.2192287813132
64.65188507824905,-515.7691451668361,-523.1896046422421,-759.5235488662438
-532.6088467912007,314.5830289699529,-425.92616766059496,-446.17093543935204
-639.7413121535329,-308.06664699165526,948.4537381184346,581.1733105714293
184.74076815277454,-537.9249477924022,538.4891520225997,331.1069341773234
928.6256609285574,747.7070859823461,917.6361473035088,1601.0315772708675
310.3192783940606,-638.2817356531045,392.7074575047161,177.0063491428507
-613.1907708145859,-363.3314254188624,-924.9753911855265,-1311.0380274998197
20.954943994096766,-900.5864504960788,955.5186222634511,512.2103783467774
-476.4116876452074,428.83380433894536,665.4491459134213,721.0621522011581
-49.42909369598408,464.1077454829449,845.7507471473755,1061.3282553235201
-839.3674876306762,-456.3115986985666,864.1190568704869,356.1740949776449
-580.5623174948522,655.4093630567106,156.35915099246927,290.5430600225405
134.43415942730599,933.6230943424987,400.80471831108844,912.4276519581064
-14.111814952795044,-698.0656273512993,-371.6974597621288,-725.4342117553767
-946.7020269935571,841.9688565559939,5.936503944903734,111.35358989171498
862.9508676318815,691.588577837995,-447.05092365509813,186.39365447452653
989.5568605346614,-868.0888603299397,-137.91622112277605,-242.1083644428588
-728.3001323171052,839.6676303421323,-801.2886146998967,-624.221510301199
808.9518957350701,921.9216460793393,-394.33549756635375,336.275957385006
-258.0155542273943,-420.40008132919854,192.9622644079118,-103.24296099915226
819.9311204099658,-65.81979653998133,340.3153162537096,580.7157914537075
-200.75522905619493,-346.8949749177948,-425.1096421199152,-665.4755392642109
-450.6645163479259,-293.57104774610684,-285.8792371631473,-582.8862664855093
-903.6312480586379,732.8686605009916,-801.8140973916288,-736.590183160679
277.1386015081025,-935.1089041815021,-688.9556368351082,-1064.130555089825
326.5946574063355,570.092139102951,285.6111210183435,679.5220763719308
-465.07141701069315,-535.2106840617175,705.1418504836736,282.51270278258374
-633.0254859524307,-800.8847204501452,941.377078516289,329.92622297373947
-156.6841790944236,171.85676905120636,-643.7433750251149,-610.0430501976529
409.685887245955,-481.4506224286474,-819.5512396879567,-923.7145884869622
703.2690336034964,-38.717522343705014,676.3483654129936,891.4126154423067
-188.8995037239099,-161.74149211076144,525.3173017162937,381.48005441960976
694.4989604635375,-77.10394390709769,-583.039130694074,-390.09144915977697
766.1422645864909,168.63566059500454,-727.349845662324,-387.6512605026581
661.1718778042812,-50.200132028035,-705.3568088836196,-510.0662489628766
192.18872065225787,-926.0126161731062,-455.497076569926,-854.4404777723933
-518.1791237196412,-356.1905341507272,-481.22515060429726,-832.0467922528744
-653.8733554689786,-773.9736429676863,493.76262784833807,-111.18197879183126
964.1329442261085,-989.5287817109688,-428.71141636274945,-602.0981591428645
121.7199182986285,446.9171700199515,969.6490295743204,1233.680920683839
-605.7870875306037,-503.78318717922133,478.2587206470862,24.43809788060763
-962.1655054570484,-517.8528081187205,-218.66424371162157,-798.3124829233313
-437.2431543839135,60.06714886768282,-891.949173079513,-1007.6633167736428
738.2319599702769,-38.52148157650777,-123.53650978970472,103.28006941213367
7.564663283316349,675.3958014831055,319.36502803353665,659.5844832028615
700.3152898741744,51.72324789390632,-349.30142179999814,-90.0013678949869
332.07377024172956,-609.5135206710152,-46.14892073821977,-240.21442432648414
591.7567368574119,-996.9277512351948,-253.5217673951273,-554.7333973935874
401.4512495241697,-919.8269041035554,-228.29002567192538,-554.3863945489799
691.1626861833231,-20.252036811640096,223.2565581372428,443.5181017925305
-896.9161439594171,-166.5239150270694,650.6755973388367,268.44159183882965
-933.0837565041084,349.0810248443645,-300.39722184030325,-436.88462825282375
357.7867837792462,-29.489093829068338,-776.882345190575,-672.3646308453604
-647.930440493701,-975.2272650074269,128.97569618613534,-574.6147498154784
-343.4688425794368,-594.5970889456837,221.5916059318888,-190.19655273409865
301.46959839222905,-199.15186048776934,-441.5192250037061,-440.6052891168477
268.85115413118183,-688.4799078314475,-686.5824877144848,-941.205390253148
-237.74843819368425,194.05447542275397,-230.59509690361506,-212.81733859013283
-803.1528214892408,-308.0675749189554,-886.7794819268777,-1308.5308765494358
611.9396379193424,-218.26059916688018,222.7871144878152,317.63669421082255
667.7073099680215,757.375006876772,-129.62274396007433,471.63386280098547
274.9469174058347,-444.15098524150665,734.2450054648002,603.8184853126585
936.4771933087532,-235.09222046161642,910.732058682348,1105.345012887791
682.3970596147537,908.136787209568,-215.4872808250061,466.0467993180291
803.6558709448182,-431.7697035440269,312.2309540165702,364.23139255949616
769.0077032560009,-332.60540412243824,817.4311554886324,907.4643545127469
-183.96527293503766,414.0741063030773,698.3507432841222,844.0660387906483
-273.0345031791701,-766.7162379686807,-906.2770636743415,-1380.6466837184053
990.2670418735127,388.7962283148065,525.8562295218751,1050.343357637116
-666.3543006326211,-9.377464487370958,-2.0018656715856196,-228.80869812614478
-152.30436797155505,-277.7651810837483,910.5649093391874,720.9141961401282
568.9906533624048,120.27275907235457,-186.260340120705,63.53959053627391
790.6129871854737,-655.1807560216157,-270.5767382684736,-334.62945388412356
-30.968418726480536,-362.26966866369435,-749.5386359089347,-940.9962764829421
-648.3758615334343,252.73158712274562,673.3545376045693,583.5950439881307
-683.5759861471282,-770.9023422274988,19.715087007823968,-593.5947461549682
585.4876003244367,502.90781913863725,-500.6397019809725,-54.02325897017499
668.8995761080164,127.12870332186117,-814.2114239331153,-527.6805469028459
-482.05305484102894,-32.47656321604643,394.3810870166931,217.45845379499355
-69.76035550909683,979.4764947618089,-717.7483822351376,-251.26358669059871
823.4165210958131,992.1501747932616,-710.2883450232284,60.258916072006734
952.7504766221009,37.782795876628825,410.17163672163565,746.646526867317
75.49066196297031,-561.2687618594283,199.50313404480085,-55.96769289725655
-209.56071553481024,-861.3303235687462,-808.9228780592415,-1309.4416116885511
998.6804227191969,627.993253211378,923.7499546742802,1570.6400555197015
-44.95409560073972,-369.03587377681094,799.2715916210345,599.7689561990492
-410.7951129025922,-963.0777068089598,-826.1430762625462,-1444.61363396789
-772.9843716642704,887.2179361929641,-286.7367306639677,-100.78921978890911
519.6704795884591,-638.278570591088,-527.66425317285,-673.580045272241
856.3580822678505,-651.4317380237038,437.8003319378347,397.5371570152663
173.49289267850804,852.1669126320223,-828.7019272244625,-344.78750668228196
-889.1258324728564,99.91946517418751,836.6999899696061,590.2844450657477
561.564852343701,530.867872668244,298.1411140084185,750.7633344571075
-332.8789174048668,-94.36938158043608,979.1139737376959,820.9696438125221
741.2710600292446,-954.0965711555793,335.7242611879187,105.76632895321059
147.3249206198277,963.0890968916913,199.1777054351976,729.8305607543192
-319.0906269868084,156.55399906052844,-854.5049831417324,-882.5915259404043
-50.447903704097484,399.4700413912267,740.2358003476038,923.1548531418513
-17.11522484566558,-183.2684257123476,682.1134600859164,584.7741722811874
-556.3278801542417,75.5775126280746,306.0184861987191,158.3646157946758
-428.5060068389877,-554.6226184590602,-979.946827844531,-1400.0934726870569
437.9373579665223,258.7791443812107,-432.50726518271574,-157.1385736699363
-910.0839750346488,421.4021329083869,-710.3513560055619,-803.0116145629181
-487.3693632425717,471.31191180058545,-662.9000899788255,-589.7005884927233
-244.50082578554895,744.3818678791356,383.9289812662628,674.6196399439809
977.0156807261294,454.22725046929645,-868.9230484312387,-316.137529621214
-769.0694804622311,-620.9753911105,733.3632762496193,166.51908720695883
-296.96487955972043,-460.7609560696195,-745.2023717098009,-1074.5711429311843
-551.4688142499936,-568.9268890965338,40.51353343679125,-427.77284919480684
828.4838172691545,735.7170102217042,55.26788363636365,699.2876611702673
-427.7014172526376,887.2129222561928,-316.4789943047524,-15.439672260868548
828.0149356645063,-509.5747890727329,519.0648586860736,540.2824427045426
678.3990638948076,-690.7579981391268,-285.888177922865,-405.13415569415923
-775.8835266257934,-43.380845463831406,675.3513023271878,395.03303738667427
-168.127371508564,-40.240442065344155,-495.18143261806836,-571.3441108202618
658.6247622952471,-562.1371447194863,-459.528637039041,-521.0556219670351
712.3216652432718,165.26940408345354,-162.53487030146846,157.54038682134887
-224.96486075034807,-86.20125543473773,472.5331887886962,354.44427415454464
-35.92430493495533,696.865161031765,-803.3220478947364,-466.8642356905057
431.39260069436,451.37959793761934,-215.87464309576228,153.6126894378341
93.7080523638565,115.90042352320984,242.03286726016745,331.2190964763912
3.9840021997430313,-721.1484009551287,297.87915827670304,-61.36704146761365
281.5995462183664,-503.99216820563873,688.9395285270373,530.8099598303401
-778.3395188521598,-219.13064238184336,358.9548490588104,-10.056978416164553
-421.1601218709435,248.45214626051143,-546.8357143681505,-562.9963485282094
583.6487117840247,944.7078503733787,-11.855807744712365,655.0476880366518
-680.0463199249516,695.7277279901484,-874.2058615204826,-753.0241041670589
34.46483157436842,-963.8265640050405,100.80580482462233,-369.6191999864418
-820.3013513963308,253.89133206817974,731.3311957128874,584.8430779482004
-329.7981411072351,-771.7192785935048,-305.6905709213527,-801.4829239205168
571.3938082476868,-778.9270920035285,224.22848082049973,25.229537567964417
84.60842627626721,830.4742029920687,667.988178415002,1111.428088669792
514.1039211081288,855.1611533968767,974.0775688267436,1573.0261192278913
-381.63099502957823,-289.43152556998814,-885.9423177213579,-1157.8684121828778
806.9830813694618,484.9900907429417,-196.49041991438003,314.99898591357805
-570.7341558763554,-333.77579643045135,85.0279245422721,-272.1046922984054
-260.31387646976407,-3.3765238469287624,977.3011563421044,888.8416022620519
-123.9335201013929,-826.0767545492824,96.42979312186094,-357.91975751991123
-405.3016523452777,807.2435643206998,-706.9082553132235,-438.3870239346329
74.26686318963357,207.53031167182735,-653.7678930964603,-525.2471161973355
964.3288724944239,-425.7681435703016,-349.3377083571445,-240.778822644154
-647.8309868639947,875.5567542999895,558.6985082834008,780.5332231453973
-732.8196496199355,-82.66220012977521,323.5193492632418,37.915032658375694
840.722807260589,455.3473411196235,-373.3158474392817,134.5987588740597
-525.579203055879,978.4981756103698,-1.5670595066075066,312.48896061328435
872.2570102029124,441.6888122912633,-455.8115802693636,55.78516261057214
477.6726975569484,-772.144106719979,327.44690167587714,100.59908083487043
581.3444703237653,888.8231886164131,-586.4702763919112,51.72280802421714
-623.2920133831536,-894.8023467757351,-487.7960802966046,-1142.9612581455233
601.098789047566,-780.4699175745941,165.7560774573892,-24.112618314052508
-189.50830912072786,-333.5385246172127,808.2282712169033,578.289572534721
-148.62509362366723,681.2224771329222,577.2990512025515,868.3685918944567
-404.5374057258499,106.00061493009912,597.1047952799145,515.2593008363474
-413.8376017592607,660.8808485702507,987.8834387870268,1180.3779958190653
851.859992460852,-897.3280911325239,-92.20625457270808,-256.916969318686
378.6953948232731,434.3148388724205,-168.51692936915038,174.87228834148425
-818.6851700094775,-718.8085309573848,340.3647394993279,-291.9345826491903
-858.2321436746465,-1.7071531742902835,562.7309906915457,275.80003287951837
271.48908473760116,115.18339610846897,69.6518782632686,217.73993789670345
907.6516068411711,881.9631357223232,427.075926953838,1170.6080304287232
210.16157168277573,249.69014796805254,-805.5824114191128,-610.6834802074947
424.7371321881244,-755.5451502730725,-774.4438775914892,-1010.6374086653174
-878.5613515149628,225.2216465290087,-241.19146744523096,-421.4344280190476
-41.925604296311235,-914.2947668588765,479.92842081388153,8.805835952339532
-857.4955997076987,341.0291171453414,182.8669906512432,67.549682654681
271.8385675300958,-208.7767292377838,239.36752747990067,225.59201870437406
966.8178929816586,131.51367284194134,543.382985677519,931.4124530923758
153.73334060103207,874.3188147278556,195.8699309261401,684.2737851570786
719.2618439124096,-526.6113528076833,-133.26555221852107,-156.81728065155949
-432.7737735674215,-895.8877224931392,275.99170602043205,-316.21007974861135
305.8079150705744,-596.6076222612182,-134.12920038620007,-330.4970398266177
539.6303401301029,843.1584734597368,-517.8137453146198,83.64227145861622
-628.2966155631943,863.7654878808021,568.9007988093076,791.3513375619772
555.1598839688443,409.71358876575096,-704.2331115825305,-314.32302254337355
-290.07355527596303,-202.59550056836702,188.12525148903978,-9.863683887131407
539.1644436836609,998.5374943130282,-842.5863527424515,-163.5961243580504
-554.3944079917778,668.230119021998,-79.69575687253632,69.62116664120339
617.0406600409435,-779.3713523904802,-835.2715346189373,-1019.2769908005295
-527.1195114937759,-508.3716259873079,-440.5572774961695,-870.449594321082
426.6570500816856,-763.5987007398279,-10.29728840204075,-249.87762207805952
247.87297581354255,627.5165581487388,-871.756912997681,-475.37430865213065
711.5158525191991,-596.6434339718417,-105.8990056998839,-167.04877184607167
438.9869222982886,-857.9128944567141,655.1987870721216,372.5713139431941
-717.1377175744493,-909.29957979438,711.5534080186374,17.8577122632976
561.2536574718474,-190.60046240768474,-479.4516887414957,-387.6673674547222
-517.5894988601806,-53.12403812444779,-578.645197032273,-777.7370490478904
922.2414455278933,2.191857636369946,960.4530007864239,1268.9627447805733
605.3524593341319,-423.856433750827,-671.0238252943493,-681.1678890583856
-544.6370874903992,-390.17004341391544,797.753165128602,421.12244759151116
-750.0377248441157,-284.71521527344316,-602.0612588243607,-994.431441409121
-915.5093971328467,-51.74797541050191,29.95203522212205,-301.09175152741113
89.66172437286832,82.13574982980026,732.1469167054111,803.102033077934
-100.2678951610319,322.877016870543,-891.7127851449083,-763.6969084299808
-110.68727256969282,945.739358765165,-300.4327899221777,135.54113193717387
-910.3463974715271,-204.5070001844249,-797.9348493977122,-1203.6371486471005
-957.8726328166433,-400.5507500471057,-462.74220715547324,-982.3084597845738
-507.10257590264354,125.06203927720344,195.886658441196,89.38348611224986
718.5057927540433,995.5695235960059,893.3548211696759,1630.6415138856933
-894.9731641617518,-367.18296528761573,585.5437046973336,103.62783399960848
-434.903150625144,842.7371385706092,-52.19391402632186,224.20693838393476
702.7527481882971,-682.609499382423,-109.09221063976474,-216.14604426821055
875.2463768851844,-77.8748582626207,440.0452478079046,692.8566109716556
813.2627805030411,348.5535595244371,-680.4922698922192,-235.12789662898692
-304.30343137737475,904.8713301618557,-512.6789418389924,-161.67775388385613
-559.4548030024766,-268.39808148593704,741.3488211882286,420.66484611110127
-397.71288460245444,0.36702548571395255,127.39557232440416,-4.991876466890351
-382.1781566654216,828.8559776222223,-493.52612541471694,-206.49085549207965
-302.91623822662507,-362.98737970503294,414.02912886715853,131.56335960576703
-800.0597399640058,-916.8426191058207,946.3329283485157,221.22503880760337
-753.5684638516293,541.499151020334,-236.0762345380125,-216.5161469783886
542.363992514094,-615.5946374444761,556.7891143339768,429.7797931164368
-521.9206380814741,-576.4689053390257,-421.9070906993154,-884.1150893959863
-362.04758134648876,-849.6141697881881,157.2615366004377,-388.22807540915255
-307.6764267948362,-844.9081025293585,-507.4915134165208,-1032.5043736128118
800.743543026321,79.14127608881199,37.350976432616335,343.8361288191294
-426.7608288834765,-89.91461999486012,758.3185970537556,571.1076774285001
530.510958165408,-260.0823890269453,365.72106845287294,412.5168599945364
449.79870368383695,-399.82487526929276,-810.2765154651547,-860.2560518718554
-295.8559979634068,142.414531003795,-279.0555553076508,-306.4669557935556
-972.7653401100009,-775.3160149451552,-443.2479712042734,-1155.1610920468513
263.34778356799507,306.31719597710116,458.18463193682237,699.125824448038
29.718814862395675,-572.6161029775512,36.36722362544515,-240.03455624253192
977.0641304424162,-805.7050336223947,339.1729966867251,262.0085233563332
-492.49624374915624,86.33572362270024,-87.29538181174792,-208.29293458344983
886.7815498252717,-102.2381911072057,-410.2984672634111,-165.82371287525675
778.9322625230618,712.4986416125121,-928.8844847457733,-312.99107643183
-732.6839869139219,-587.2924952661509,418.3460109988298,-119.5282322722196
-494.5175437877685,728.8037360716357,-954.3960237863043,-754.8333370130758
-988.1507699523427,129.70534235377613,157.45181486731758,-107.07910393990858
-805.921061271575,-37.705662160353086,104.58535391043984,-182.90783092692837
-584.8945432466021,105.08125558121401,515.6687897049424,373.244569746682
268.6733083274489,173.4126290413176,-183.71682500244367,-7.452741039301902
-599.6229771369257,-300.2483024277909,872.2046268714287,522.2061499452248
131.7632641378666,-681.7356845288489,-843.5222194304182,-1140.468973648887
971.6907065543278,-721.912590861399,673.5998421992208,636.5404489532972
184.68659486064098,200.24373720676817,413.1247271631448,574.8087940534093
796.4415950589482,866.9147044921826,-624.3937123371502,74.54417159525718
-423.54202294735614,25.62654570176278,855.5021959008911,727.134794435987
356.55360835732586,-398.70637425190523,977.1692608107808,896.6672764706035
-129.73464628789327,-757.5342692722835,237.18420230730908,-184.82781442479708
-918.4167080735722,793.3729533301689,298.8460382747387,389.39361224863245
254.07703559865695,360.2451020421481,841.4279280847923,1106.2428243054187
-748.3611142371249,-374.5690073410119,716.0097802375774,279.2715718213632
-354.0522102081005,-861.0140160623885,-212.59178645206964,-761.1161978859641
-454.00116930621516,-413.0734686424646,-384.1475656330815,-742.0180230563856
324.5536109903753,-514.670455670461,734.7704944539541,585.6198036155154
100.21750516873362,43.752996393023295,-798.0588551523687,-742.7765218996124
-382.9490785459169,-83.33644565842667,353.5558318107394,184.23791613288708
424.658436164641,322.6007764998121,589.6335425394232,892.4867428442095
-439.42933870452623,895.2403472693509,572.1360567171523,873.2797841169856
-267.3254431460092,-308.51685891916577,578.5934338755528,335.2265233673002
-397.6787369786905,-523.1391066371034,-572.2706092667784,-966.3997415782269
-745.4657329917907,-926.0964441878896,-668.0531613179712,-1379.5899610758463
170.53185812161928,349.0953315184179,-538.0180232502918,-306.62640478387635
779.9901840129887,-761.7669524411361,808.354501553614,687.4677533373755
641.7235955858694,-14.055311347091333,387.08538534309196,593.9655948648361
-95.81522763023247,513.0581487067118,741.1196855166111,965.7103506598895
675.8737141979759,874.8429637676654,511.73981379870656,1174.4525337485313
367.70275935247287,238.34023720164987,779.2960620225076,1021.0337670741568
-706.651439908954,954.7549648354711,-542.406484458111,-300.57948201002677
760.0387972184349,-306.36286784589606,-371.16471208355813,-270.99988026702783
-287.99293182026315,-661.91358473737,663.9330601333588,236.97862382458615
719.4445890564214,-770.3909340630206,738.090747663689,592.7101436509857
208.8391135742113,362.65131056856376,-550.0062929226282,-299.0675997802759
186.61112824765382,68.79333945803864,-905.1416352069573,-808.5412560620533
-157.6005206136433,-886.4237539700428,-4.680808748496247,-500.426192604732
-216.82421243364854,370.95838581633643,-962.9614041369686,-849.7569487066831
-287.48141570561734,239.27611955228303,-102.64393982630043,-78.83301861869802
-545.4861444286521,-852.6950003697668,668.5790028856852,60.40278789125107
47.00478172837347,-236.133150002791,-652.4250379769836,-754.8233524022547
600.0552928039815,843.5992662098824,-452.33973057920184,169.47833346039994
-612.1041986186551,964.0671696190238,-226.95418659219865,51.04466534442822
370.50259941458376,-346.40160394503835,864.2377485803368,814.5378130793456
-714.6449735017015,629.0432811646549,-468.78406082271476,-392.4774114076212
487.71922419018074,-334.5994366448059,-839.158609948977,-843.8852535413197
-880.5553303291547,-933.5546939439162,967.983012908013,207.68722249300345
189.19733127269842,-987.3474008111056,957.1915730715821,526.5836497569287
-898.8792153994826,-387.96134227557366,-491.5267302456099,-985.1338065165577
89.87760106442056,725.693410595713,-239.93389541540046,152.87201023726288
-688.037366709598,994.5470579788953,977.8004477259037,1245.7281878121519
697.889040482095,285.7701380588983,-500.02305729725595,-124.50830810710849
943.5438967734221,938.3152784741546,598.0303688607282,1381.7026403556129
-943.5732140498965,-348.1834348918569,-267.86983527021334,-756.4859573994406
976.0888263420788,483.1334372684221,-641.4807234539857,-74.55106270574835
-582.2589664618685,705.2693438568213,194.76414994286415,353.31249971731864
347.07278383865264,597.5373496475963,-592.0494919435957,-177.58988917358002
636.9140169038258,60.66171905381589,487.4535907662364,730.0891225944195
-39.9342380544108,831.8034475963086,171.0562313423111,573.6465424556619
1.5266189098192626,-661.0103537561342,507.73368337738884,177.73737946926144
-536.291910581429,-862.9104917122254,590.2679105441796,-19.95130550574275
-966.9644504125537,535.688064033289,744.7347753030308,690.257323848824
715.9726985914015,514.9050594116184,103.91132554713863,600.0214214500817
-238.75655502632821,35.83426269859683,-438.3246188420677,-499.9930058348787
-704.1640526809276,65.23577651346523,902.5285363998182,700.4250737629081
-405.3258026365643,281.8327129508566,482.28574927504496,488.0935048716185
-490.8438404698925,196.9035505378056,86.37626528190503,21.21342706084367
280.58706638841227,-358.40429716558276,-449.22557611097534,-534.898702564296
-877.2504769887839,989.4146549725103,-912.6950460173617,-710.4045441940347
255.6364237662342,-232.4362038301781,-761.9097422449355,-792.9157029046132
-110.44779133215775,27.720825419071616,725.5852761068925,702.6297583723757
758.2934876838897,356.7884700400955,106.38301401174022,537.5417449264178
-591.5395005583046,492.54249008155216,-361.2452418766925,-312.1538303553512
-599.9299272118883,-928.9414456604861,730.0868887730385,65.63952353883265
-578.8908696045452,-608.6859971550009,-931.07719795519,-1428.3838197342052
242.10386587661947,-470.6210810753646,849.3552920253671,694.7460401132246
-565.2377864881851,-188.58651233999456,850.0136017980858,567.3077501320267
-42.56080300208407,797.0394448765553,-673.1987713071081,-288.86598320285844
-444.43609713793956,195.7563614426001,839.613544467871,789.3463594765244
-968.5121284185497,-671.2996549783488,970.4344757279823,311.94727209929135
-5.921998689962379,64.66556456998546,-382.1526853506323,-351.7939026289603
431.4675677889154,-604.942503416522,-32.306168498732745,-190.95489761068862
-564.9730942093507,-777.8302091537201,736.8820394515994,159.6425701382891
-635.8391266231931,346.3289169033437,746.7248993985577,707.9429823091652
702.3305015012011,-16.238189383631834,-663.0786977605787,-437.08762528532765
-644.1692268506297,810.5037410026769,696.4066407161599,886.9354356006218
254.83556498705116,-542.87592354663,-372.31297160647637,-558.8057450507742
662.5336863536168,-669.5694956123828,341.76900437511335,227.82881868679422
340.65328921509376,722.7912015033535,-609.8059118618619,-134.8592147051539
-323.4808810455396,-64.22829938330256,-882.0588739566069,-1021.9999839967713
-36.89953680485655,-23.81060159707829,-244.14056104682277,-268.3457074469807
-245.06044221602292,369.06661564953674,198.60554644443232,301.45204019719307
-611.5118708408409,268.4744384023827,278.643846578502,209.04377549941307
-289.44917990823103,-239.41561106106326,957.6904090223795,741.4995435224375
-807.8918535239987,-998.9941206283237,314.37506377203636,-454.41928105012505
-302.18397671007006,935.8111841641032,-261.1203703576359,106.05722948772569
433.37446391795834,-852.5792735419533,586.1235060011084,304.2920238694512
658.4422086404502,-797.7650460643329,-76.182583086627,-255.58436990531
-89.7851084010988,-120.70515035824678,-459.0386350724332,-549.3195797185895
643.0624452411398,-529.9811646850308,-366.02530707776657,-416.66174100656866
-767.4750232830507,845.09929483471,-241.50845729333525,-74.78381763699717
927.9150134777319,711.0997078823234,-511.82432763295174,153.0305308007873
580.7740613107205,-1.6272453777535247,-434.4502863344701,-241.67255525310668
-117.26211967305517,-410.30272974397474,596.1284549129184,351.8897168165793
961.9306209566503,-134.02928482997402,864.5295660136071,1118.1584639175035
-951.4270500354194,-751.0195912860684,-456.0930213069456,-1148.7451669617863
-964.8525762114175,-47.73141734768865,782.895108031403,437.41187395375283
-950.9381899997395,-817.2382038860852,855.2642795627353,129.6657809531129
669.2767056962007,-785.7891659078533,264.897618857158,95.09527113529825
404.6979915096663,-412.70004631178585,745.5724633515804,674.1217706989096
-389.1214048001392,-220.17502497513158,314.5992703291424,74.80462290819692
-74.5303921856646,598.1189060778513,676.616744666363,950.8327336434004
888.1715338820202,323.45902213276577,-419.2559391504234,38.530749876632875
-33.17679273681779,-478.80602170952204,-675.2907214500057,-925.7526632170393
-252.51925015101654,606.1234792987877,-163.7505780467368,55.1380782189849
-523.9176317292124,766.0569050685506,741.5433721752534,949.9326141331245
759.7768206489629,-223.20148902450887,-866.0406617667527,-724.3824660626863
187.96009954501596,-961.751383770054,-380.53479746065875,-798.7571228306804
-994.2337885396872,-929.662729234411,903.4183562088524,107.17572874508444
574.4941143509543,-25.499942419933404,-673.5967890930718,-494.84872218605375
280.5600119276073,-900.4681939250759,-163.3878787140934,-520.1019717007622
-557.9395098229401,-826.4123336643596,943.4329362175458,344.24693277771934
591.0006084797951,-104.07196666850928,-553.7089831673945,-408.7447636750509
400.0802963060826,-714.0300027902995,-665.0756933471355,-888.730595973591
-464.0873742892222,804.1262680222433,840.980836918761,1088.3481795001417
-550.9551015423076,-545.8184827146165,-915.5233291461132,-1372.0842710175239
-930.2784400365481,-461.10045493266875,641.5473920116465,100.90435119979604
-256.00394892136455,-19.325944930525907,329.0611504292481,234.06352832353028
-492.4556645510707,101.5465597635839,-536.4467609943993,-649.8253692962975
710.1319313267554,460.7000743154397,459.27091445377005,926.331595387075
-847.3804388044861,123.91127691127213,-673.5648772979,-894.0693851104261
839.2329382659011,-311.01293402620774,-809.9557380482565,-685.71789230606
911.7026757831763,409.52985912782697,625.7450925250032,1134.4109140166422
121.66636111542016,-60.51169563857468,557.3769613171307,567.6765672029835
-697.9874740733217,-334.8547140874733,-302.2855340355118,-702.3753824370224
811.992212169989,-919.6820685045508,999.9248043184089,810.7478407894631
86.04780167150079,-834.2335748453586,977.1533502653151,588.7191633998028
211.03127115466737,-430.3489055662337,651.0013013713735,506.1706056398125
-200.8689229553953,-755.8335675087164,-320.76501205925535,-765.6381034654121
276.0178019472837,-179.77942482324966,396.9215208724522,399.03774244325524
277.35340202508814,217.57055331478068,-818.5363743688486,-617.2999637030956
-360.23093220266844,-477.22228705332964,600.3744419190116,241.68632099145725
307.32880233072456,525.8421895163897,818.3040036717348,1183.6680325401712
-623.0253741974097,883.6701921917027,-371.25555983681795,-137.09558847343652
-20.024072453928056,-423.0404638894985,228.80417750888228,10.609254746157005
302.46221201515004,429.65146828592015,69.98681975708496,385.6332912384284
740.035966094041,-979.1651619023359,-20.685586494780182,-263.5895120812678
653.4355714176957,-919.1782374230199,-724.5452014938649,-966.3224630661431
823.3489288054943,-716.2106851372259,460.1558607902782,376.50016115683
561.1423587596344,-732.6001467584354,-120.24502860979976,-299.4976490691393
439.44515844575403,-530.251548363613,-561.5552716933123,-680.1993263932007
67.25605065714694,-646.3829488532529,-920.4389726776512,-1221.2117635518953
-645.7812301183944,645.8875413654171,486.1232708475609,593.8066314908046
982.2387902529658,83.23165732842858,-964.7325504210443,-595.703791672508
-385.8595413200676,-405.0452855752586,-587.0340864682489,-918.1765763625674
-431.9220295387063,-916.2385973312751,-73.78781860196489,-675.8811271138379
639.666618165543,580.6497972641125,-713.3009845302574,-209.75387984302014
759.7564015528642,-59.139333859459725,-294.4635178135917,-70.78105089236682
921.8407184759019,-378.1151580599844,344.95113372713104,463.1737941891061
762.49446906054,-513.1192263479045,514.6366989314747,512.2419087777024
471.61131489150625,305.771010350893,-470.4928722663619,-160.40359546041333
-695.9049223525742,91.50897516695636,197.74918694857206,11.535367081192161
455.30637571956527,-228.9763032972711,-296.014402442617,-258.7337621847308
289.5611159549162,819.6415209241438,614.1754209074129,1120.516553354457
835.2535516430985,225.42876890364323,875.583974936694,1266.716209936215
-290.5234129684218,-845.3694960539686,899.9937032856217,380.4678176024968
977.5687871642144,262.0976295344856,580.3725141589525,1037.2775913142666
272.1369611825421,673.8150348549946,-600.0636810256317,-172.4438432039537
-354.86275077940115,-789.2456433872812,-904.1065145013181,-1417.0169197880923
871.0202129560137,704.8707066827096,-287.300613002619,355.4748113240737
-103.2067907903629,168.22805885397383,-175.1985845260649,-125.48681869586561
-117.34386472520782,-243.30984942817872,297.79679865188723,137.0272523627286
-395.0811607905398,625.2251863588485,761.5193432126441,942.4382161285552
901.421692737099,-22.934047764490856,-394.0332859195157,-105.02641222272815
